0,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,V
0.05,S,S,S,S,S,V,S,S,S,V
0.10,S,S,S,V,S,V,S,S,S,V
0.39,S,S,S,V,S,V,I,S,S,V
0.02,S,S,S,V,S,V,D,S,S,V
0.38,V,S,S,V,S,V,D,S,S,V
0.15,V,S,S,V,V,V,D,S,S,V
0.06,V,V,S,V,V,V,D,S,S,V
0.27,V,V,V,V,V,V,D,S,S,V
0.03,V,V,V,V,V,V,D,V,S,V
1.35,V,V,V,V,V,V,D,V,I,V
0.01,V,V,V,V,V,V,D,V,D,V
