0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.00,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.00,S,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.00,S,S,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.03,S,S,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,V,S,S,V,S,S,S,S
0.02,S,S,S,S,S,S,V,S,V,S,S,V,V,S,S,S,S,S,V,S,S,V,S,S,S,S
0.01,S,S,S,S,S,S,V,S,V,S,S,V,V,S,V,S,S,S,V,S,S,V,S,S,S,S
0.02,S,S,S,S,S,S,V,S,V,S,S,V,V,S,V,S,S,S,V,V,S,V,S,S,S,S
0.01,S,S,V,S,S,S,V,S,V,S,S,V,V,S,V,S,S,S,V,V,S,V,S,S,S,S
0.02,S,S,V,S,S,S,V,S,V,S,S,V,V,V,V,S,S,S,V,V,S,V,S,S,S,S
0.03,S,S,V,S,S,S,V,V,V,S,S,V,V,V,V,S,S,S,V,V,S,V,S,S,S,S
0.04,S,S,V,S,V,S,V,V,V,S,S,V,V,V,V,S,S,S,V,V,S,V,S,S,S,S
0.11,V,S,V,S,V,S,V,V,V,S,S,V,V,V,V,S,S,S,V,V,S,V,S,S,S,S
0.16,V,S,V,S,V,S,V,V,V,S,S,V,V,V,V,V,S,S,V,V,S,V,S,S,S,S
0.01,V,S,V,S,V,S,V,V,V,V,S,V,V,V,V,V,S,S,V,V,S,V,S,S,S,S
0.03,V,S,V,S,V,S,V,V,V,V,S,V,V,V,V,V,S,V,V,V,S,V,S,S,S,S
0.01,V,S,V,S,V,S,V,V,V,V,S,V,V,V,V,V,S,V,V,V,S,V,S,I,S,S
0.04,V,S,V,S,V,S,V,V,V,V,S,V,V,V,V,V,S,V,V,V,S,V,V,I,S,S
0.24,V,V,V,S,V,S,V,V,V,V,S,V,V,V,V,V,S,V,V,V,S,V,V,I,S,S
0.03,V,V,V,S,V,S,V,V,V,V,S,V,V,V,V,V,I,V,V,V,S,V,V,I,S,S
