0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,S,I,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,I,S,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,I,S,S,S,S,S,S,V,S,S,V,S,S,S,S,S,V,S,S,S,S,S
0.05,S,S,S,S,I,S,V,S,S,S,S,V,S,S,V,S,S,S,S,S,V,S,S,S,S,S
0.12,S,S,S,S,I,S,V,S,V,S,S,V,S,S,V,S,S,S,S,S,V,S,S,S,S,S
0.02,S,S,S,S,I,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,V,S,S,S,S,S
0.07,S,S,S,S,I,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,V,V,S,S,S,S
0.06,S,S,S,S,I,S,V,V,V,V,S,V,S,S,V,S,S,S,S,S,V,V,S,S,S,S
0.13,S,S,S,S,I,S,V,V,V,V,S,V,S,S,V,S,S,S,S,S,V,V,S,V,S,S
0.08,S,S,S,S,I,S,V,V,V,V,S,V,S,S,V,S,S,V,S,S,V,V,S,V,S,S
0.07,S,S,S,S,I,S,V,V,V,V,S,V,S,S,V,S,S,V,S,S,V,V,I,V,S,S
0.10,S,S,S,S,I,S,V,V,V,V,S,V,S,S,V,S,S,V,S,S,V,V,I,V,V,S
0.03,S,S,V,S,I,S,V,V,V,V,S,V,S,S,V,S,S,V,S,S,V,V,I,V,V,S
0.06,S,S,V,S,I,S,V,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,I,V,V,S
0.21,S,S,V,S,I,S,V,V,V,V,V,V,S,V,V,S,S,V,S,S,V,V,I,V,V,S
0.01,S,S,V,I,I,S,V,V,V,V,V,V,S,V,V,S,S,V,S,S,V,V,I,V,V,S
0.06,V,S,V,I,I,S,V,V,V,V,V,V,S,V,V,S,S,V,S,S,V,V,I,V,V,S
0.04,V,S,V,I,I,S,V,V,V,V,V,V,S,V,V,S,S,V,I,S,V,V,I,V,V,S
0.11,V,V,V,I,I,S,V,V,V,V,V,V,S,V,V,S,S,V,I,S,V,V,I,V,V,S
