0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S
0.01,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,V,S,S
0.00,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,S,S,S,S,S,V,S,S
0.14,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,S,S,S,V,S,S
0.00,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,S,S,S,V,S,S
0.17,V,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,S,S,S,V,S,S
0.03,V,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,S,S,V,V,S,S
0.02,V,S,V,S,S,S,S,S,V,S,S,S,V,S,S,S,S,V,V,S,S,S,V,V,S,S
0.09,V,S,V,V,S,S,S,S,V,S,S,S,V,S,S,S,S,V,V,S,S,S,V,V,S,S
0.05,V,S,V,V,S,S,S,S,V,S,S,S,V,V,S,S,S,V,V,S,S,S,V,V,S,S
0.01,V,S,V,V,S,S,S,V,V,S,S,S,V,V,S,S,S,V,V,S,S,S,V,V,S,S
0.02,V,S,V,V,S,S,S,V,V,S,S,S,V,V,S,V,S,V,V,S,S,S,V,V,S,S
0.09,V,S,V,V,S,S,S,V,V,S,S,S,V,V,S,V,I,V,V,S,S,S,V,V,S,S
0.08,V,S,V,V,S,S,S,V,V,S,S,V,V,V,S,V,I,V,V,S,S,S,V,V,S,S
0.33,V,V,V,V,S,S,S,V,V,S,S,V,V,V,S,V,I,V,V,S,S,S,V,V,S,S
0.11,V,V,V,V,V,S,S,V,V,S,S,V,V,V,S,V,I,V,V,S,S,S,V,V,S,S
0.01,V,V,V,V,V,S,V,V,V,S,S,V,V,V,S,V,I,V,V,S,S,S,V,V,S,S
0.02,V,V,V,V,V,S,V,V,V,S,S,V,V,V,S,V,I,V,V,S,V,S,V,V,S,S
0.03,V,V,V,V,V,S,V,V,V,S,S,V,V,V,V,V,I,V,V,S,V,S,V,V,S,S
0.08,V,V,V,V,V,S,V,V,V,S,S,V,V,V,V,V,I,V,V,S,V,V,V,V,S,S
