0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,I,S,S,S,S
0.08,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,S,S,S,S,S,V
0.03,S,S,S,S,S,S,S,S,S,S,S,S,I,V
0.03,S,S,S,S,S,I,S,S,S,S,S,S,I,V
0.03,S,S,S,S,S,S,S,S,S,S,S,S,I,V
0.04,V,S,S,S,S,S,S,S,S,S,S,S,I,V
0.08,V,S,S,S,S,V,S,S,S,S,S,S,I,V
0.07,V,S,S,S,S,V,S,S,S,S,V,S,I,V
0.00,V,S,S,S,S,V,S,S,S,S,V,V,I,V
0.03,V,V,S,S,S,V,S,S,S,S,V,V,I,V
0.01,V,V,S,S,V,V,S,S,S,S,V,V,I,V
0.04,V,V,S,S,V,V,S,V,S,S,V,V,I,V
0.02,V,V,V,S,V,V,S,V,S,S,V,V,I,V
0.28,V,V,V,S,V,V,S,V,V,S,V,V,I,V
0.06,V,V,V,V,V,V,S,V,V,S,V,V,I,V
0.15,V,V,V,V,V,V,S,V,V,V,V,V,I,V
0.24,V,V,V,V,V,V,S,V,V,V,V,V,S,V
0.08,V,V,V,V,V,V,S,V,V,V,V,V,I,V
0.32,V,V,V,V,V,V,S,V,V,V,V,V,S,V
1.29,V,V,V,V,V,V,V,V,V,V,V,V,S,V
0.19,V,V,V,V,V,V,V,V,V,V,V,V,V,V
