0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,V,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,V,S,S,S,S,S,S,S,S,S,S,I,S
0.04,V,V,S,S,S,S,S,S,S,S,S,S,I,S
0.01,V,V,S,S,I,S,S,S,S,S,S,S,I,S
0.02,V,V,S,S,I,S,S,S,S,S,S,S,I,I
0.04,V,V,S,S,I,S,V,S,S,S,S,S,I,I
0.41,V,V,S,S,I,S,V,S,S,S,S,S,S,I
0.04,V,V,S,S,I,S,V,S,S,I,S,S,S,I
0.01,V,V,S,S,I,S,V,S,V,I,S,S,S,I
0.04,V,V,S,S,S,S,V,S,V,I,S,S,S,I
0.01,V,V,S,S,S,S,V,V,V,I,S,S,S,I
0.07,V,V,S,S,S,S,V,V,V,S,S,S,S,I
0.05,V,V,S,S,S,S,V,V,V,S,S,S,V,I
0.01,V,V,S,S,S,V,V,V,V,S,S,S,V,I
0.14,V,V,S,S,I,V,V,V,V,S,S,S,V,I
0.02,V,V,S,S,I,V,V,V,V,I,S,S,V,I
0.41,V,V,S,S,I,V,V,V,V,I,S,S,V,S
0.02,V,V,V,S,I,V,V,V,V,I,S,S,V,S
0.05,V,V,V,S,I,V,V,V,V,I,S,V,V,S
0.05,V,V,V,S,S,V,V,V,V,I,S,V,V,S
0.09,V,V,V,I,S,V,V,V,V,I,S,V,V,S
0.03,V,V,V,I,S,V,V,V,V,I,S,V,V,I
0.21,V,V,V,I,S,V,V,V,V,I,S,V,V,S
0.19,V,V,V,I,S,V,V,V,V,S,S,V,V,S
0.32,V,V,V,I,S,V,V,V,V,S,S,V,V,V
0.00,V,V,V,I,I,V,V,V,V,S,S,V,V,V
0.16,V,V,V,I,I,V,V,V,V,V,S,V,V,V
0.45,V,V,V,I,I,V,V,V,V,V,I,V,V,V
0.20,V,V,V,I,S,V,V,V,V,V,I,V,V,V
0.22,V,V,V,I,V,V,V,V,V,V,I,V,V,V
0.54,V,V,V,I,V,V,V,V,V,V,S,V,V,V
1.45,V,V,V,I,V,V,V,V,V,V,I,V,V,V
0.30,V,V,V,I,V,V,V,V,V,V,S,V,V,V
0.86,V,V,V,I,V,V,V,V,V,V,V,V,V,V
1.38,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.22,V,V,V,V,V,V,V,V,V,V,V,V,V,V
