0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.10,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,I,S,V,S,S,S,S,S,S,S,S,S,S,S
0.03,I,S,V,S,S,V,S,S,S,S,S,S,S,S
0.09,I,S,V,S,S,V,S,S,S,S,S,V,S,S
0.02,I,S,V,S,V,V,S,S,S,S,S,V,S,S
0.28,I,S,V,S,V,V,S,S,S,V,S,V,S,S
0.02,I,S,V,S,V,V,S,S,S,V,S,V,S,I
0.05,I,S,V,S,V,V,V,S,S,V,S,V,S,I
0.05,I,S,V,S,V,V,V,I,S,V,S,V,S,I
0.08,I,S,V,S,V,V,V,I,S,V,S,V,V,I
0.26,I,S,V,S,V,V,V,I,S,V,S,V,V,S
0.09,I,S,V,V,V,V,V,I,S,V,S,V,V,S
0.15,I,S,V,V,V,V,V,I,S,V,S,V,V,V
0.14,I,S,V,V,V,V,V,S,S,V,S,V,V,V
0.01,I,S,V,V,V,V,V,S,V,V,S,V,V,V
0.31,I,S,V,V,V,V,V,V,V,V,S,V,V,V
0.53,I,S,V,V,V,V,V,V,V,V,V,V,V,V
3.94,I,I,V,V,V,V,V,V,V,V,V,V,V,V
2.08,I,S,V,V,V,V,V,V,V,V,V,V,V,V
1.72,I,V,V,V,V,V,V,V,V,V,V,V,V,V
1662349395.71,D,V,V,V,V,V,V,V,V,V,V,V,V,V
