0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,I,S
0.01,S,S,S,V,S,S,S,S,S,S,S,S,I,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,I,S
0.02,S,S,S,V,V,S,S,S,S,S,V,S,I,S
0.33,S,V,S,V,V,S,S,S,S,S,V,S,I,S
0.09,S,V,S,V,V,V,S,S,S,S,V,S,I,S
0.32,S,V,S,V,V,V,S,S,S,S,V,V,I,S
0.01,S,V,S,V,V,V,S,S,S,S,V,V,I,V
0.03,S,V,V,V,V,V,S,S,S,S,V,V,I,V
0.34,S,V,V,V,V,V,S,S,S,I,V,V,I,V
0.08,S,V,V,V,V,V,S,S,S,S,V,V,I,V
0.06,V,V,V,V,V,V,S,S,S,S,V,V,I,V
0.02,V,V,V,V,V,V,S,V,S,S,V,V,I,V
0.10,V,V,V,V,V,V,S,V,S,S,V,V,S,V
0.10,V,V,V,V,V,V,V,V,S,S,V,V,S,V
0.48,V,V,V,V,V,V,V,V,S,V,V,V,S,V
0.02,V,V,V,V,V,V,V,V,S,V,V,V,V,V
0.98,V,V,V,V,V,V,V,V,V,V,V,V,V,V
