0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,V,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,V,V,S,S,S,S,S,S,S,S
0.10,S,S,S,S,V,V,S,S,S,S,V,S,S,S
0.01,S,S,I,S,V,V,S,S,S,S,V,S,S,S
0.05,S,S,I,S,V,V,S,V,S,S,V,S,S,S
0.07,S,S,I,S,V,V,V,V,S,S,V,S,S,S
0.18,S,S,I,S,V,V,V,V,V,S,V,S,S,S
0.18,S,S,I,S,V,V,V,V,V,S,V,V,S,S
0.20,S,S,I,S,V,V,V,V,V,S,V,V,S,V
0.10,S,S,I,S,V,V,V,V,V,I,V,V,S,V
0.04,S,S,I,I,V,V,V,V,V,I,V,V,S,V
0.14,S,S,I,I,V,V,V,V,V,I,V,V,I,V
0.26,I,S,I,I,V,V,V,V,V,I,V,V,I,V
0.15,I,V,I,I,V,V,V,V,V,I,V,V,I,V
0.39,S,V,I,I,V,V,V,V,V,I,V,V,I,V
0.04,S,V,S,I,V,V,V,V,V,I,V,V,I,V
0.06,V,V,S,I,V,V,V,V,V,I,V,V,I,V
0.34,V,V,I,I,V,V,V,V,V,I,V,V,I,V
0.17,V,V,I,I,V,V,V,V,V,I,V,V,S,V
0.28,V,V,I,I,V,V,V,V,V,I,V,V,V,V
0.29,V,V,I,S,V,V,V,V,V,I,V,V,V,V
0.05,V,V,I,V,V,V,V,V,V,I,V,V,V,V
0.19,V,V,S,V,V,V,V,V,V,I,V,V,V,V
0.49,V,V,V,V,V,V,V,V,V,I,V,V,V,V
0.19,V,V,V,V,V,V,V,V,V,S,V,V,V,V
0.50,V,V,V,V,V,V,V,V,V,I,V,V,V,V
1.10,V,V,V,V,V,V,V,V,V,S,V,V,V,V
0.20,V,V,V,V,V,V,V,V,V,V,V,V,V,V
