0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,S,S,V,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,V,V,S,S,S,S,S,S
0.08,S,S,S,S,S,S,V,V,S,V,S,S,S,S
0.01,V,S,S,S,S,S,V,V,S,V,S,S,S,S
0.09,V,S,S,V,S,S,V,V,S,V,S,S,S,S
0.01,V,S,S,V,S,V,V,V,S,V,S,S,S,S
0.03,V,S,V,V,S,V,V,V,S,V,S,S,S,S
0.04,V,S,V,V,S,V,V,V,S,V,V,S,S,S
0.13,V,S,V,V,V,V,V,V,S,V,V,S,S,S
0.04,V,S,V,V,V,V,V,V,S,V,V,S,S,V
0.06,V,V,V,V,V,V,V,V,S,V,V,S,S,V
0.45,V,V,V,V,V,V,V,V,S,V,V,V,S,V
0.57,V,V,V,V,V,V,V,V,S,V,V,V,I,V
0.53,V,V,V,V,V,V,V,V,S,V,V,V,S,V
0.40,V,V,V,V,V,V,V,V,S,V,V,V,V,V
0.56,V,V,V,V,V,V,V,V,I,V,V,V,V,V
0.48,V,V,V,V,V,V,V,V,S,V,V,V,V,V
0.43,V,V,V,V,V,V,V,V,V,V,V,V,V,V
