0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,I,S,S,S,V,S
0.04,S,V,S,S,S,S,S,S,I,S,S,S,V,S
0.02,S,V,S,V,S,S,S,S,I,S,S,S,V,S
0.04,S,V,S,V,S,S,S,S,I,S,S,S,V,V
0.02,S,V,S,V,S,S,S,S,I,S,V,S,V,V
0.20,S,V,S,V,V,S,S,S,I,S,V,S,V,V
0.06,S,V,V,V,V,S,S,S,I,S,V,S,V,V
0.08,S,V,V,V,V,S,S,V,I,S,V,S,V,V
0.07,S,V,V,V,V,S,S,V,I,V,V,S,V,V
0.01,S,V,V,V,V,S,S,V,I,V,V,V,V,V
0.13,S,V,V,V,V,V,S,V,I,V,V,V,V,V
0.29,S,V,V,V,V,V,V,V,I,V,V,V,V,V
0.04,S,V,V,V,V,V,V,V,S,V,V,V,V,V
1.37,S,V,V,V,V,V,V,V,I,V,V,V,V,V
0.22,S,V,V,V,V,V,V,V,S,V,V,V,V,V
0.09,I,V,V,V,V,V,V,V,S,V,V,V,V,V
0.40,I,V,V,V,V,V,V,V,V,V,V,V,V,V
4.18,S,V,V,V,V,V,V,V,V,V,V,V,V,V
1.12,V,V,V,V,V,V,V,V,V,V,V,V,V,V
