0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,V,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,V,S,S,S,S,S,S,V,S,S,S,S
0.11,I,S,V,S,S,S,S,S,S,V,S,S,S,S
0.07,I,S,V,S,S,V,S,S,S,V,S,S,S,S
0.05,I,V,V,S,S,V,S,S,S,V,S,S,S,S
0.00,I,V,V,V,S,V,S,S,S,V,S,S,S,S
0.04,I,V,V,V,S,V,S,S,V,V,S,S,S,S
0.11,I,V,V,V,I,V,S,S,V,V,S,S,S,S
0.03,I,V,V,V,I,V,S,S,V,V,S,S,S,V
0.02,I,V,V,V,I,V,S,S,V,V,V,S,S,V
0.02,I,V,V,V,I,V,S,I,V,V,V,S,S,V
0.06,I,V,V,V,I,V,S,I,V,V,V,S,V,V
0.11,S,V,V,V,I,V,S,I,V,V,V,S,V,V
0.05,S,V,V,V,S,V,S,I,V,V,V,S,V,V
0.07,S,V,V,V,V,V,S,I,V,V,V,S,V,V
0.18,S,V,V,V,V,V,I,I,V,V,V,S,V,V
0.56,S,V,V,V,V,V,I,S,V,V,V,S,V,V
0.13,V,V,V,V,V,V,I,S,V,V,V,S,V,V
0.41,V,V,V,V,V,V,I,V,V,V,V,S,V,V
0.16,V,V,V,V,V,V,S,V,V,V,V,S,V,V
0.77,V,V,V,V,V,V,S,V,V,V,V,V,V,V
2.15,V,V,V,V,V,V,I,V,V,V,V,V,V,V
1.07,V,V,V,V,V,V,S,V,V,V,V,V,V,V
0.71,V,V,V,V,V,V,V,V,V,V,V,V,V,V
