0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,V,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,V,S,S,S,S,S,S,S,V,S
0.07,S,S,V,S,V,S,S,S,S,S,S,S,V,S
0.05,S,V,V,S,V,S,S,S,S,S,S,S,V,S
0.04,S,V,V,S,V,S,V,S,S,S,S,S,V,S
0.01,V,V,V,S,V,S,V,S,S,S,S,S,V,S
0.15,V,V,V,S,V,S,V,S,S,S,S,V,V,S
0.06,V,V,V,S,V,S,V,S,V,S,S,V,V,S
0.10,V,V,V,S,V,V,V,S,V,S,S,V,V,S
0.07,V,V,V,S,V,V,V,S,V,S,V,V,V,S
0.11,V,V,V,S,V,V,V,S,V,S,V,V,V,V
0.01,V,V,V,S,V,V,V,V,V,S,V,V,V,V
0.13,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.71,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.69,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.14,V,V,V,V,V,V,V,V,V,V,V,V,V,V
