0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.03,S,S,V,S,S,S,S,S,S,V,S,S,S,S
0.04,S,S,V,S,S,S,S,S,S,V,V,S,S,S
0.01,S,S,V,S,S,V,S,S,S,V,V,S,S,S
0.04,S,S,V,S,S,V,S,S,S,V,V,S,S,V
0.09,S,S,V,S,S,V,S,I,S,V,V,S,S,V
0.03,V,S,V,S,S,V,S,I,S,V,V,S,S,V
0.08,V,S,V,S,S,V,S,I,V,V,V,S,S,V
0.01,V,S,V,S,S,V,S,I,V,V,V,V,S,V
0.03,V,S,V,S,S,V,S,I,V,V,V,V,V,V
0.01,V,V,V,S,S,V,S,I,V,V,V,V,V,V
0.48,V,V,V,S,V,V,S,I,V,V,V,V,V,V
0.07,V,V,V,I,V,V,S,I,V,V,V,V,V,V
0.33,V,V,V,S,V,V,S,I,V,V,V,V,V,V
0.02,V,V,V,S,V,V,S,S,V,V,V,V,V,V
0.04,V,V,V,S,V,V,S,V,V,V,V,V,V,V
0.27,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.44,V,V,V,I,V,V,V,V,V,V,V,V,V,V
3.79,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.56,V,V,V,V,V,V,V,V,V,V,V,V,V,V
