0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,V,S,S,S,S,S,S,S,S,S,S,S,S
0.02,V,V,S,S,S,S,S,S,S,S,S,S,S,S
0.04,V,V,S,S,S,V,S,S,S,S,S,S,S,S
0.04,V,V,S,S,S,V,S,S,S,S,I,S,S,S
0.08,V,V,S,S,S,V,S,S,I,S,I,S,S,S
0.03,V,V,S,S,S,V,S,S,I,S,I,S,V,S
0.19,V,V,S,S,S,V,S,S,I,V,I,S,V,S
0.03,V,V,S,S,S,V,V,S,I,V,I,S,V,S
0.02,V,V,S,S,S,V,V,S,S,V,I,S,V,S
0.00,V,V,S,S,V,V,V,S,S,V,I,S,V,S
0.00,V,V,S,S,V,V,V,S,V,V,I,S,V,S
0.04,V,V,S,V,V,V,V,S,V,V,I,S,V,S
0.22,V,V,S,V,V,V,V,S,V,V,I,I,V,S
0.47,V,V,S,V,V,V,V,V,V,V,I,I,V,S
0.55,V,V,I,V,V,V,V,V,V,V,I,I,V,S
0.18,V,V,S,V,V,V,V,V,V,V,I,I,V,S
0.14,V,V,V,V,V,V,V,V,V,V,I,I,V,S
0.55,V,V,V,V,V,V,V,V,V,V,S,I,V,S
0.04,V,V,V,V,V,V,V,V,V,V,S,I,V,I
0.22,V,V,V,V,V,V,V,V,V,V,V,I,V,I
0.03,V,V,V,V,V,V,V,V,V,V,V,S,V,I
0.10,V,V,V,V,V,V,V,V,V,V,V,I,V,I
1.60,V,V,V,V,V,V,V,V,V,V,V,S,V,I
0.05,V,V,V,V,V,V,V,V,V,V,V,V,V,I
0.44,V,V,V,V,V,V,V,V,V,V,V,V,V,S
0.26,V,V,V,V,V,V,V,V,V,V,V,V,V,V
