0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.01,S,S,S,S,S,V,S,S,S,S,S,S,V,S
0.00,S,S,S,V,S,V,S,S,S,S,S,S,V,S
0.19,S,S,S,V,S,V,S,S,S,S,V,S,V,S
0.04,S,S,V,V,S,V,S,S,S,S,V,S,V,S
0.07,S,S,V,V,S,V,S,I,S,S,V,S,V,S
0.18,S,S,V,V,S,V,S,I,S,V,V,S,V,S
0.09,S,S,V,V,S,V,S,I,V,V,V,S,V,S
0.34,S,S,V,V,S,V,S,I,V,V,V,S,V,V
0.01,S,S,V,V,V,V,S,I,V,V,V,S,V,V
0.11,S,S,V,V,V,V,S,I,V,V,V,V,V,V
0.10,V,S,V,V,V,V,S,I,V,V,V,V,V,V
0.55,V,S,V,V,V,V,S,S,V,V,V,V,V,V
0.80,V,S,V,V,V,V,V,S,V,V,V,V,V,V
0.12,V,I,V,V,V,V,V,S,V,V,V,V,V,V
0.42,V,S,V,V,V,V,V,S,V,V,V,V,V,V
0.08,V,I,V,V,V,V,V,S,V,V,V,V,V,V
0.32,V,I,V,V,V,V,V,V,V,V,V,V,V,V
1.07,V,S,V,V,V,V,V,V,V,V,V,V,V,V
0.09,V,V,V,V,V,V,V,V,V,V,V,V,V,V
