0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.14,S,S,S,S,S,S,S,S,V,S,S,S,S,S
0.04,S,S,S,V,S,S,S,S,V,S,S,S,S,S
0.04,S,S,S,V,S,S,S,S,V,S,S,V,S,S
0.01,S,S,S,V,V,S,S,S,V,S,S,V,S,S
0.00,S,S,S,V,V,S,S,S,V,V,S,V,S,S
0.07,S,S,V,V,V,S,S,S,V,V,S,V,S,S
0.15,S,S,V,V,V,S,S,S,V,V,S,V,S,I
0.22,S,S,V,V,V,S,S,S,V,V,I,V,S,I
0.00,S,S,V,V,V,S,I,S,V,V,I,V,S,I
0.03,V,S,V,V,V,S,I,S,V,V,I,V,S,I
0.49,V,V,V,V,V,S,I,S,V,V,I,V,S,I
0.17,V,V,V,V,V,S,I,S,V,V,I,V,S,S
0.01,V,V,V,V,V,S,S,S,V,V,I,V,S,S
0.12,V,V,V,V,V,S,S,S,V,V,I,V,I,S
0.04,V,V,V,V,V,S,S,I,V,V,I,V,I,S
0.06,V,V,V,V,V,S,S,I,V,V,I,V,I,V
0.30,V,V,V,V,V,I,S,I,V,V,I,V,I,V
0.17,V,V,V,V,V,I,S,S,V,V,I,V,I,V
0.03,V,V,V,V,V,I,S,S,V,V,I,V,S,V
0.38,V,V,V,V,V,I,S,S,V,V,I,V,V,V
0.49,V,V,V,V,V,I,V,S,V,V,I,V,V,V
0.26,V,V,V,V,V,I,V,S,V,V,S,V,V,V
0.11,V,V,V,V,V,S,V,S,V,V,S,V,V,V
0.44,V,V,V,V,V,S,V,I,V,V,S,V,V,V
0.14,V,V,V,V,V,V,V,I,V,V,S,V,V,V
0.09,V,V,V,V,V,V,V,S,V,V,S,V,V,V
0.54,V,V,V,V,V,V,V,I,V,V,S,V,V,V
0.16,V,V,V,V,V,V,V,S,V,V,S,V,V,V
0.09,V,V,V,V,V,V,V,S,V,V,V,V,V,V
1.57,V,V,V,V,V,V,V,V,V,V,V,V,V,V
