0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.10,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,S,S
0.19,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,I,I,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,I,I,I,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,I,I,I,S,S,I,S,S,S
0.08,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,S,S,I,I,I,S,S,I,S,S,S
0.01,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,S,S,I,I,I,S,S,I,I,S,S
0.01,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,I,S,I,I,I,S,S,I,I,S,S
0.02,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,I,S,I,I,S,S,S,I,I,S,S
0.01,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,S,S,I,I,S,S,S,I,I,S,S
0.15,S,S,I,S,S,S,S,S,S,I,S,S,S,S,S,S,S,I,I,S,S,S,I,I,S,S
0.14,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,I,I,S,S,S,I,I,S,S
0.05,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,S,I,I,S,S
0.06,S,S,I,S,I,S,S,S,S,I,I,S,S,S,S,S,S,I,S,S,S,S,I,I,S,S
0.02,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,S,I,I,S,S
0.05,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,S,I,S,S,S
0.23,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,I,I,S,S,S
0.02,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,I,I,S,S,S
0.08,S,S,I,S,I,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,I,I,S,S,I
0.01,S,S,S,S,I,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,I,I,S,S,I
0.17,S,S,S,S,I,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,I
