0,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.13,I,S,S,S,S,S,S,S,S,S
0.03,I,S,S,S,S,S,S,I,S,S
0.08,I,S,S,S,S,S,S,I,I,S
0.25,S,S,S,S,S,S,S,I,I,S
0.02,S,S,S,S,S,S,S,I,S,S
0.09,S,S,I,S,S,S,S,I,S,S
0.11,S,S,I,S,I,S,S,I,S,S
0.01,S,S,I,I,I,S,S,I,S,S
0.01,S,S,S,I,I,S,S,I,S,S
0.01,S,S,S,I,I,S,I,I,S,S
0.01,S,S,S,I,I,S,I,I,S,I
0.04,S,S,S,I,S,S,I,I,S,I
0.22,S,I,S,I,S,S,I,I,S,I
0.08,S,I,S,I,S,S,I,I,S,S
0.23,S,I,S,I,S,S,S,I,S,S
0.86,S,S,S,I,S,S,S,I,S,S
0.09,S,S,S,I,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S
1.05,S,S,S,S,S,I,S,S,S,S
0.13,S,S,S,I,S,I,S,S,S,S
0.25,S,S,S,I,S,S,S,S,S,S
0.90,S,S,S,S,S,S,S,S,S,S
0.22,S,S,S,I,S,S,S,S,S,S
0.41,S,S,S,S,S,S,S,S,S,S
0.45,S,S,S,I,S,S,S,S,S,S
0.57,S,S,S,S,S,S,S,S,S,S
0.52,S,S,S,I,S,S,S,S,S,S
0.02,S,S,S,I,S,S,S,S,I,S
0.83,S,S,S,I,S,S,S,S,S,S
0.56,S,S,S,S,S,S,S,S,S,S
0.76,S,S,S,I,S,S,S,S,S,S
0.33,S,S,S,I,S,I,S,S,S,S
0.71,S,S,S,S,S,I,S,S,S,S
0.42,S,S,S,S,S,S,S,S,S,S
0.71,S,S,S,S,S,I,S,S,S,S
1.32,S,S,S,S,S,S,S,S,S,S
1.05,S,S,S,S,S,I,S,S,S,S
0.54,S,S,S,S,S,S,S,S,S,S
0.55,S,S,S,S,S,I,S,S,S,S
1.43,S,S,S,I,S,I,S,S,S,S
0.24,S,S,S,I,S,S,S,S,S,S
0.11,S,S,S,S,S,S,S,S,S,S
0.32,S,S,S,I,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S
1.24,S,S,S,S,S,S,S,I,S,S
0.10,S,S,S,S,S,S,S,S,S,S
0.80,S,S,S,S,S,I,S,S,S,S
0.16,S,S,S,I,S,I,S,S,S,S
0.22,S,S,S,I,S,S,S,S,S,S
0.17,S,S,S,S,S,S,S,S,S,S
0.07,S,S,S,S,S,S,S,I,S,S
0.02,S,S,S,S,S,S,S,S,S,S
0.79,S,S,S,I,S,S,S,S,S,S
0.18,S,S,S,I,S,S,S,I,S,S
0.26,S,S,S,S,S,S,S,I,S,S
0.25,S,S,S,S,S,S,S,S,S,S
1.19,S,S,S,S,S,S,S,I,S,S
0.20,S,S,S,S,S,S,S,S,S,S
1.01,S,S,S,S,S,S,S,I,S,S
0.18,S,S,S,S,S,S,S,S,S,S
0.73,S,S,S,I,S,S,S,S,S,S
0.72,S,S,S,S,S,S,S,S,S,S
0.77,S,S,S,S,S,S,S,I,S,S
0.45,S,S,S,S,S,S,S,S,S,S
0.38,S,S,S,I,S,S,S,S,S,S
0.51,S,S,S,I,S,S,S,I,S,S
0.00,S,S,S,S,S,S,S,I,S,S
0.83,S,S,S,S,S,S,S,I,I,S
1.41,S,S,S,S,S,I,S,I,I,S
0.08,S,S,S,S,S,S,S,I,I,S
0.11,S,S,S,S,S,S,S,I,S,S
0.62,S,S,S,S,S,S,S,S,S,S
0.50,S,S,S,S,S,S,S,I,S,S
1.91,S,S,S,S,S,S,S,S,S,S
0.56,S,S,S,S,S,S,S,I,S,S
1.10,S,S,S,S,S,S,S,S,S,S
0.33,S,S,S,S,S,S,S,I,S,S
1.79,S,S,S,S,S,S,S,S,S,S
2.05,S,S,S,S,S,S,S,I,S,S
0.79,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,S,S,S,I,S,S
2.28,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,I,S,S
0.34,S,S,S,S,S,S,S,S,S,S
0.31,S,S,S,S,S,S,S,I,S,S
0.23,S,S,S,S,S,S,S,S,S,S
0.38,S,S,S,S,S,S,S,I,S,S
0.23,S,S,S,S,S,S,S,S,S,S
0.39,S,S,S,S,S,S,S,I,S,S
0.82,S,S,S,S,S,S,S,S,S,S
1.18,S,S,S,S,S,S,S,I,S,S
0.03,S,S,S,S,S,S,S,S,S,S
0.21,S,S,S,S,S,S,S,I,S,S
0.10,S,S,S,I,S,S,S,I,S,S
0.09,S,S,S,S,S,S,S,I,S,S
0.09,S,S,S,S,S,S,S,I,I,S
0.03,S,S,S,S,S,S,S,S,I,S
0.65,S,S,S,S,S,S,S,S,S,S
3.84,S,S,S,S,S,S,S,S,I,S
1.19,S,S,S,S,S,S,S,S,S,S
0.72,S,S,S,S,S,S,S,S,I,S
1.79,S,S,S,S,S,S,S,S,S,S
0.48,S,S,S,S,S,S,S,S,I,S
0.83,S,S,S,S,S,S,S,S,S,S
0.16,S,S,S,S,S,S,S,S,I,S
0.06,S,S,S,I,S,S,S,S,I,S
0.63,S,S,S,S,S,S,S,S,I,S
1.12,S,S,S,I,S,S,S,S,I,S
0.92,S,S,S,I,S,S,S,I,I,S
0.86,S,S,S,S,S,S,S,I,I,S
0.27,S,S,S,S,S,S,S,S,I,S
0.02,S,S,S,S,S,S,S,S,S,S
1.54,S,S,S,I,S,S,S,S,S,S
0.60,S,S,S,I,S,S,S,S,I,S
0.98,S,S,S,S,S,S,S,S,I,S
0.61,S,S,S,S,S,S,S,S,S,S
0.57,S,S,S,S,S,S,S,S,I,S
1.14,S,S,S,I,S,S,S,S,I,S
0.77,S,S,S,S,S,S,S,S,I,S
0.12,S,S,S,S,S,S,S,S,S,S
0.23,S,S,S,S,S,S,S,S,I,S
1.98,S,S,S,S,S,S,S,S,S,S
0.82,S,S,S,S,S,S,S,S,I,S
0.29,S,S,S,S,S,S,S,S,S,S
0.59,S,S,S,S,S,S,S,S,I,S
0.90,S,S,S,S,S,S,S,S,S,S
2.43,S,S,S,S,S,S,S,S,I,S
0.63,S,S,S,S,S,S,S,S,S,S
1.33,S,S,S,S,S,S,S,S,I,S
0.79,S,S,S,S,S,S,S,S,S,S
2.80,S,S,S,S,S,S,S,S,I,S
0.73,S,S,S,S,S,S,S,S,S,S
0.64,S,S,S,S,S,S,S,I,S,S
0.08,S,S,S,S,S,S,S,I,I,S
0.09,S,S,S,S,S,S,S,I,S,S
1.24,S,S,S,S,S,S,S,S,S,S
0.21,S,S,S,S,S,S,S,I,S,S
0.10,S,S,S,S,S,S,S,S,S,S
0.27,S,S,S,S,S,S,S,S,I,S
0.30,S,S,S,S,S,S,S,I,I,S
0.40,S,S,S,S,S,S,S,I,S,S
0.84,S,S,S,S,S,S,S,S,S,S
0.12,S,S,S,S,S,S,S,S,I,S
0.86,S,S,S,S,S,S,S,I,I,S
0.59,S,S,S,S,S,S,S,I,S,S
0.75,S,S,S,S,S,S,S,S,S,S
0.11,S,S,S,S,S,S,S,I,S,S
0.16,S,S,S,S,S,S,S,S,S,S
0.42,S,S,S,S,S,S,S,I,S,S
0.01,S,S,S,S,S,S,S,S,S,S
0.32,S,S,S,S,S,S,S,I,S,S
0.38,S,S,S,S,S,S,S,S,S,S
0.30,S,S,S,S,S,S,S,I,S,S
0.53,S,S,S,S,S,S,S,S,S,S
1.09,S,S,S,S,S,S,S,I,S,S
0.29,S,S,S,S,S,S,S,S,S,S
0.21,S,S,S,S,S,S,S,I,S,S
0.52,S,S,S,S,S,S,S,S,S,S
1.36,S,S,S,S,S,S,S,I,S,S
0.16,S,S,S,S,S,S,S,S,S,S
3.48,S,S,S,S,S,S,S,I,S,S
0.03,S,S,S,S,S,S,S,S,S,S
0.10,S,S,S,S,S,S,S,I,S,S
1.22,S,S,S,S,S,S,S,S,S,S
0.17,S,S,S,S,S,S,S,I,S,S
0.65,S,S,S,S,S,S,S,I,I,S
1.08,S,S,S,S,S,S,S,I,S,S
0.15,S,S,S,S,S,S,S,S,S,S
0.36,S,S,S,S,S,S,S,I,S,S
0.21,S,S,S,S,S,S,S,S,S,S
0.20,S,S,S,S,S,S,S,I,S,S
0.71,S,S,S,S,S,S,S,S,S,S
0.46,S,S,S,S,S,S,S,I,S,S
1.57,S,S,S,I,S,S,S,I,S,S
0.53,S,S,S,S,S,S,S,I,S,S
0.16,S,S,S,S,S,S,S,S,S,S
0.18,S,S,S,S,S,S,S,I,S,S
0.99,S,S,S,S,S,S,S,I,I,S
0.69,S,S,S,S,S,S,S,S,I,S
0.45,S,S,S,S,S,S,S,S,S,S
0.15,S,S,S,S,S,S,S,S,I,S
0.79,S,S,S,S,S,S,S,S,S,S
0.82,S,S,S,S,S,S,S,S,I,S
1.60,S,S,S,I,S,S,S,S,I,S
1.01,S,S,S,S,S,S,S,S,I,S
1.84,S,S,S,S,S,S,S,S,S,S
0.82,S,S,S,I,S,S,S,S,S,S
0.27,S,S,S,I,S,S,S,S,I,S
0.03,S,S,S,I,S,S,S,S,S,S
1.94,S,S,S,S,S,S,S,S,S,S
1.64,S,S,S,S,S,S,S,S,I,S
0.03,S,S,S,S,S,S,S,S,S,S
2.51,S,S,S,I,S,S,S,S,S,S
0.54,S,S,S,I,S,S,S,S,I,S
0.19,S,S,S,S,S,S,S,S,I,S
0.25,S,S,S,S,S,S,S,S,S,S
0.20,S,S,S,S,S,S,S,S,I,S
1.32,S,S,S,S,S,S,S,S,S,S
0.09,S,S,S,S,S,S,S,S,I,S
0.54,S,S,S,S,S,S,S,I,I,S
0.00,S,S,S,S,S,S,S,S,I,S
0.46,S,S,S,S,S,S,S,S,S,S
0.26,S,S,S,S,S,S,S,S,I,S
0.53,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,I,S,S,S,S,S,S
0.27,S,S,S,S,S,S,S,S,S,S
0.83,S,S,S,S,S,S,S,S,I,S
0.01,S,S,S,I,S,S,S,S,I,S
0.96,S,S,S,S,S,S,S,S,I,S
0.50,S,S,S,S,S,S,S,S,S,S
0.31,S,S,S,S,S,S,S,S,I,S
0.44,S,S,S,S,S,S,S,S,S,S
1.15,S,S,S,S,S,S,S,S,I,S
0.06,S,S,S,S,S,S,S,S,S,S
1.97,S,S,S,S,S,S,S,S,I,S
1.84,S,S,S,S,S,S,S,S,S,S
1.19,S,S,S,S,S,S,S,S,I,S
0.95,S,S,S,S,S,S,S,S,S,S
2.11,S,S,S,S,S,S,S,S,I,S
0.05,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,I,S
0.33,S,S,S,S,S,S,S,S,S,S
1.38,S,S,S,S,S,S,S,S,I,S
0.42,S,S,S,S,S,S,S,I,I,S
0.34,S,S,S,S,S,S,S,I,S,S
0.12,S,S,S,I,S,S,S,I,S,S
0.26,S,S,S,S,S,S,S,I,S,S
0.01,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,S,S,S,I,S,S
0.04,S,S,S,S,S,S,S,S,S,S
0.13,S,S,S,S,S,S,S,I,S,S
1.35,S,S,S,S,S,S,S,S,S,S
0.57,S,S,S,S,S,S,S,I,S,S
0.10,S,S,S,I,S,S,S,I,S,S
0.03,S,S,S,I,S,S,S,S,S,S
1.42,S,S,S,I,S,I,S,S,S,S
0.96,I,S,S,I,S,I,S,S,S,S
0.33,I,S,S,I,S,S,S,S,S,S
0.21,I,S,S,S,S,S,S,S,S,S
0.10,I,S,S,I,S,S,S,S,S,S
0.23,I,S,S,S,S,S,S,S,S,S
2.10,S,S,S,S,S,S,S,S,S,S
0.36,I,S,S,S,S,S,S,S,S,S
0.18,S,S,S,S,S,S,S,S,S,S
0.82,I,S,S,S,S,S,S,S,S,S
0.35,S,S,S,S,S,S,S,S,S,S
0.98,I,S,S,S,S,S,S,S,S,S
1.07,I,S,S,I,S,S,S,S,S,S
1.51,I,S,S,S,S,S,S,S,S,S
1.00,S,S,S,S,S,S,S,S,S,S
0.09,I,S,S,S,S,S,S,S,S,S
0.11,S,S,S,S,S,S,S,S,S,S
0.70,S,S,S,S,S,S,S,S,I,S
1.46,I,S,S,S,S,S,S,S,I,S
0.03,S,S,S,S,S,S,S,S,I,S
2.07,S,S,S,S,S,S,S,S,S,S
0.48,S,S,S,S,S,S,S,S,I,S
0.01,S,S,S,S,S,S,S,S,S,S
0.21,S,S,S,S,S,S,S,S,I,S
0.95,S,S,S,S,S,S,S,S,S,S
0.34,I,S,S,S,S,S,S,S,S,S
0.66,I,S,S,I,S,S,S,S,S,S
0.32,I,S,S,I,S,S,S,S,I,S
1.28,I,S,S,S,S,S,S,S,I,S
0.86,I,S,S,S,S,S,S,S,S,S
0.43,S,S,S,S,S,S,S,S,S,S
1.06,I,S,S,S,S,S,S,S,S,S
0.84,S,S,S,S,S,S,S,S,S,S
3.04,I,S,S,S,S,S,S,S,S,S
0.34,S,S,S,S,S,S,S,S,S,S
0.54,I,S,S,S,S,S,S,S,S,S
0.26,S,S,S,S,S,S,S,S,S,S
2.51,S,S,S,S,S,S,S,S,I,S
0.84,I,S,S,S,S,S,S,S,I,S
0.23,I,S,S,S,S,S,S,S,S,S
0.25,I,S,S,S,S,S,S,S,I,S
0.96,I,S,S,S,S,S,S,S,S,S
0.49,S,S,S,S,S,S,S,S,S,S
0.16,I,S,S,S,S,S,S,S,S,S
2.33,I,I,S,S,S,S,S,S,S,S
0.12,I,S,S,S,S,S,S,S,S,S
2.29,S,S,S,S,S,S,S,S,S,S
1.96,S,S,S,S,S,S,S,S,I,S
0.29,S,S,S,S,S,S,S,S,S,S
0.06,S,S,S,S,S,S,S,S,I,S
0.05,I,S,S,S,S,S,S,S,I,S
0.09,I,S,S,S,S,S,S,I,I,S
0.89,S,S,S,S,S,S,S,I,I,S
0.54,S,S,S,S,S,S,S,I,S,S
0.29,S,S,S,S,S,S,S,S,S,S
0.24,S,S,S,S,S,S,S,I,S,S
0.42,S,S,S,S,S,S,S,S,S,S
1.04,S,S,S,S,S,S,S,I,S,S
0.20,S,I,S,S,S,S,S,I,S,S
0.46,S,S,S,S,S,S,S,I,S,S
0.20,S,S,S,I,S,S,S,I,S,S
0.16,S,S,S,I,S,S,S,S,S,S
0.46,S,S,S,S,S,S,S,S,S,S
0.31,S,S,S,I,S,S,S,S,S,S
2.01,S,S,S,S,S,S,S,S,S,S
2.13,S,S,S,S,S,S,S,I,S,S
1.14,S,S,S,I,S,S,S,I,S,S
0.67,S,S,S,S,S,S,S,I,S,S
1.51,S,S,S,S,S,S,S,S,S,S
