0,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.52,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.07,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,I,S,S,S
0.03,S,S,S,S,S,S,S,I,S,S,I,S,S,S
0.05,S,S,S,S,S,S,S,I,I,S,I,S,S,S
0.01,S,S,S,S,S,S,S,I,I,S,S,S,S,S
0.21,S,S,S,S,S,S,S,I,I,S,S,I,S,S
0.04,S,S,S,S,S,S,S,I,S,S,S,I,S,S
0.18,S,S,S,S,S,S,S,I,S,I,S,I,S,S
0.02,S,S,S,S,S,I,S,I,S,I,S,I,S,S
0.03,S,S,S,S,S,S,S,I,S,I,S,I,S,S
0.08,S,S,S,I,S,S,S,I,S,I,S,I,S,S
0.35,S,S,S,S,S,S,S,I,S,I,S,I,S,S
0.12,S,S,S,S,S,S,S,I,S,I,S,S,S,S
0.32,S,S,I,S,S,S,S,I,S,I,S,S,S,S
0.16,S,S,I,S,S,S,S,I,S,I,S,S,I,S
0.01,S,S,I,S,S,S,I,I,S,I,S,S,I,S
0.15,S,S,I,S,S,S,S,I,S,I,S,S,I,S
0.06,S,S,I,S,I,S,S,I,S,I,S,S,I,S
0.02,S,S,I,S,I,S,S,S,S,I,S,S,I,S
0.05,S,S,I,S,S,S,S,S,S,I,S,S,I,S
0.22,S,S,I,S,S,S,S,S,S,S,S,S,I,S
0.37,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.03,I,S,I,S,S,S,S,S,S,S,S,S,S,S
0.52,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.10,I,S,I,S,S,S,S,S,S,S,S,S,S,S
0.45,I,I,I,S,S,S,S,S,S,S,S,S,S,S
0.20,S,I,I,S,S,S,S,S,S,S,S,S,S,S
0.14,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.36,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.90,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.15,S,S,I,S,S,S,S,S,S,S,S,S,S,I
1.45,S,S,I,S,S,S,S,S,S,S,S,S,S,S
1.58,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.07,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.17,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.64,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.64,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.12,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.13,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.95,S,I,S,S,S,S,S,S,S,S,S,S,S,S
0.32,S,I,S,S,S,S,S,S,S,S,S,S,I,S
0.30,S,I,I,S,S,S,S,S,S,S,S,S,I,S
0.28,S,I,I,S,S,S,S,S,S,S,S,S,S,S
0.17,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.28,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.16,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.47,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.86,S,S,I,S,S,S,S,S,S,S,S,S,S,S
2.73,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.02,S,I,S,S,S,S,S,S,S,S,S,S,S,S
0.21,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.85,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.51,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.07,S,I,S,S,S,S,S,S,S,S,S,S,S,I
0.28,S,I,I,S,S,S,S,S,S,S,S,S,S,I
0.24,S,S,I,S,S,S,S,S,S,S,S,S,S,I
0.88,S,S,S,S,S,S,S,S,S,S,S,S,S,I
1.23,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.14,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.65,S,S,I,S,S,S,S,S,S,S,S,S,S,I
0.92,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.06,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.51,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.41,S,S,I,S,S,S,S,S,S,S,S,S,S,I
0.11,S,S,S,S,S,S,S,S,S,S,S,S,S,I
1.33,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.36,S,S,S,S,S,S,S,S,S,S,S,S,S,I
2.74,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.09,S,S,S,S,S,S,S,S,S,S,S,S,S,I
1.01,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.86,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.71,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.89,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.48,I,S,S,S,S,S,S,S,S,S,S,S,S,I
0.80,I,S,S,S,S,S,S,S,S,S,S,S,S,S
1.07,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.20,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,S,S
3.77,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.83,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.11,I,S,S,S,S,S,S,S,S,S,S,S,S,S
2.14,S,S,S,S,S,S,S,S,S,S,S,S,S,S
6.39,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.91,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.06,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.22,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.25,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.35,I,S,S,S,S,S,S,S,S,S,S,S,I,S
0.43,S,S,S,S,S,S,S,S,S,S,S,S,I,S
0.13,S,S,I,S,S,S,S,S,S,S,S,S,I,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,I,S
2.09,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.59,S,S,S,S,S,S,S,S,S,S,S,S,I,S
0.08,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.13,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.99,I,S,S,S,S,S,S,S,S,S,S,S,I,S
0.94,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.56,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.45,S,S,S,S,S,S,S,S,S,S,S,S,S,I
1.24,S,S,S,S,S,S,S,S,S,I,S,S,S,I
0.49,S,S,I,S,S,S,S,S,S,I,S,S,S,I
1.02,S,S,I,S,S,S,S,S,S,I,S,S,S,S
0.05,S,S,S,S,S,S,S,S,S,I,S,S,S,S
0.38,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.34,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.50,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,I,S,S,S,S,S,S,S,S,S,S,S,S,S
0.34,I,S,S,S,S,S,S,S,S,I,S,S,S,S
1.39,S,S,S,S,S,S,S,S,S,I,S,S,S,S
1.16,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.24,S,S,S,S,S,S,S,S,S,I,S,S,S,S
0.62,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.98,S,S,I,S,S,S,S,S,S,S,S,S,S,S
0.76,S,S,I,S,S,S,S,S,S,I,S,S,S,S
0.26,I,S,I,S,S,S,S,S,S,I,S,S,S,S
0.04,I,S,S,S,S,S,S,S,S,I,S,S,S,S
0.39,I,S,S,S,S,S,S,S,S,S,S,S,S,S
3.43,S,S,S,S,S,S,S,S,S,S,S,S,S,S
