0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V
0.01,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V
0.08,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V
0.01,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,V
0.05,S,S,S,V,S,V,S,S,S,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S,V
0.05,S,S,S,V,S,V,S,S,V,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S,V
0.02,S,S,S,V,S,V,S,V,V,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S,V
0.02,S,V,S,V,S,V,S,V,V,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S,V
0.14,S,V,S,V,S,V,S,V,V,S,S,S,S,V,S,S,S,V,S,S,S,S,V,S,S,V
0.09,S,V,S,V,S,V,V,V,V,S,S,S,S,V,S,S,S,V,S,S,S,S,V,S,S,V
0.07,S,V,S,V,S,V,V,V,V,V,S,S,S,V,S,S,S,V,S,S,S,S,V,S,S,V
0.01,S,V,S,V,S,V,V,V,V,V,S,S,S,V,S,S,V,V,S,S,S,S,V,S,S,V
0.01,S,V,S,V,S,V,V,V,V,V,S,S,S,V,S,S,V,V,V,S,S,S,V,S,S,V
0.02,S,V,S,V,S,V,V,V,V,V,V,S,S,V,S,S,V,V,V,S,S,S,V,S,S,V
0.02,S,V,S,V,V,V,V,V,V,V,V,S,S,V,S,S,V,V,V,S,S,S,V,S,S,V
0.06,S,V,S,V,V,V,V,V,V,V,V,S,S,V,S,S,V,V,V,S,S,V,V,S,S,V
0.08,S,V,S,V,V,V,V,V,V,V,V,S,S,V,S,V,V,V,V,S,S,V,V,S,S,V
0.08,S,V,S,V,V,V,V,V,V,V,V,S,S,V,S,V,V,V,V,S,V,V,V,S,S,V
0.08,V,V,S,V,V,V,V,V,V,V,V,S,S,V,S,V,V,V,V,S,V,V,V,S,S,V
0.05,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,V,V,V,S,V,V,V,S,S,V
