0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.16,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.13,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,S,S,I
0.01,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,S,S,I
0.11,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,I,S,I
0.03,S,S,S,I,S,S,I,S,S,S,S,I,S,S,S,I,S,I
0.00,S,S,S,I,S,S,S,S,S,S,S,I,S,S,S,I,S,I
0.30,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,I,S,I
0.04,S,S,S,I,S,S,S,S,S,S,S,S,S,I,S,I,S,I
0.18,S,S,S,I,S,S,S,S,S,S,S,S,S,I,S,S,S,I
0.04,S,S,S,I,S,S,S,S,S,S,S,S,S,I,S,S,S,S
0.02,S,S,S,I,S,S,S,S,S,I,S,S,S,I,S,S,S,S
0.20,S,S,S,I,S,S,S,I,S,I,S,S,S,I,S,S,S,S
0.11,S,S,S,I,S,S,S,I,S,I,I,S,S,I,S,S,S,S
0.07,S,S,S,I,S,S,S,S,S,I,I,S,S,I,S,S,S,S
0.11,S,S,S,I,S,S,S,S,I,I,I,S,S,I,S,S,S,S
0.06,S,S,S,I,S,S,S,S,I,I,I,S,S,S,S,S,S,S
0.01,S,S,S,I,S,S,S,S,S,I,I,S,S,S,S,S,S,S
0.04,S,S,S,I,S,S,S,S,S,I,S,S,S,S,S,S,S,S
0.02,S,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,S,S
0.01,I,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,S,S
0.08,I,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,I,S
0.43,I,I,I,I,S,S,S,S,S,I,S,S,S,S,S,S,I,S
0.11,I,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,I,S
0.04,S,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,I,S
0.02,S,I,S,I,S,S,S,S,S,I,S,S,S,S,S,S,S,S
0.17,S,I,S,I,S,S,S,S,S,I,S,S,I,S,S,S,S,S
0.11,S,I,S,I,I,S,S,S,S,I,S,S,I,S,S,S,S,S
0.02,S,I,S,S,I,S,S,S,S,I,S,S,I,S,S,S,S,S
0.03,S,I,S,S,I,S,S,S,S,S,S,S,I,S,S,S,S,S
0.03,S,I,S,S,I,I,S,S,S,S,S,S,I,S,S,S,S,S
0.46,S,I,S,S,S,I,S,S,S,S,S,S,I,S,S,S,S,S
0.77,S,I,S,S,S,I,S,S,S,S,S,S,I,S,I,S,S,S
0.16,S,S,S,S,S,I,S,S,S,S,S,S,I,S,I,S,S,S
0.09,S,S,S,S,S,S,S,S,S,S,S,S,I,S,I,S,S,S
0.16,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
1.40,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.79,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
1.57,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.43,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
2.28,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
4.50,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.13,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
1.22,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.49,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
3.02,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
2.25,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
1.31,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
2.05,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.36,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.39,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
