0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,V,S,V,S,S,S,S,S,S,I,S,S,S,S,S,S,S,S
0.01,V,S,V,S,S,S,S,S,S,I,S,S,S,S,V,S,S,S
0.01,V,S,V,S,S,S,S,V,S,I,S,S,S,S,V,S,S,S
0.00,V,S,V,S,S,S,S,V,S,I,S,S,S,S,V,S,V,S
0.00,V,S,V,S,S,S,S,V,S,I,S,S,S,V,V,S,V,S
0.00,V,S,V,S,V,S,S,V,S,I,S,S,S,V,V,S,V,S
0.02,V,S,V,V,V,S,S,V,S,I,S,S,S,V,V,S,V,S
0.10,V,S,V,V,V,S,S,V,S,I,S,S,S,V,V,S,V,V
0.06,V,S,V,V,V,S,S,V,S,I,V,S,S,V,V,S,V,V
0.06,V,S,V,V,V,S,S,V,S,I,V,S,V,V,V,S,V,V
0.17,V,S,V,V,V,S,S,V,V,I,V,S,V,V,V,S,V,V
0.42,V,S,V,V,V,S,S,V,V,I,V,S,V,V,V,V,V,V
0.17,V,S,V,V,V,S,S,V,V,S,V,S,V,V,V,V,V,V
0.00,V,V,V,V,V,S,S,V,V,S,V,S,V,V,V,V,V,V
0.27,V,V,V,V,V,S,V,V,V,S,V,S,V,V,V,V,V,V
0.81,V,V,V,V,V,S,V,V,V,V,V,S,V,V,V,V,V,V
0.99,V,V,V,V,V,S,V,V,V,V,V,I,V,V,V,V,V,V
0.78,V,V,V,V,V,S,V,V,V,V,V,S,V,V,V,V,V,V
0.47,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V
0.52,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V,V,V
0.34,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V
0.18,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
