0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S
0.01,V,S,S,S,S,S,S,S,S,V,S,S,S,S,S,V,S,S
0.02,V,S,S,S,S,S,S,S,S,V,V,S,S,S,S,V,S,S
0.02,V,S,S,S,V,S,S,S,S,V,V,S,S,S,S,V,S,S
0.17,V,S,S,S,V,S,S,S,S,V,V,S,S,S,S,V,V,S
0.00,V,S,S,S,V,S,S,S,S,V,V,S,S,V,S,V,V,S
0.05,V,V,S,S,V,S,S,S,S,V,V,S,S,V,S,V,V,S
0.04,V,V,S,S,V,S,S,S,S,V,V,S,V,V,S,V,V,S
0.02,V,V,S,V,V,S,S,S,S,V,V,S,V,V,S,V,V,S
0.08,V,V,S,V,V,S,V,S,S,V,V,S,V,V,S,V,V,S
0.00,V,V,S,V,V,V,V,S,S,V,V,S,V,V,S,V,V,S
0.04,V,V,S,V,V,V,V,S,S,V,V,S,V,V,S,V,V,V
0.01,V,V,S,V,V,V,V,S,S,V,V,V,V,V,S,V,V,V
0.01,V,V,S,V,V,V,V,S,V,V,V,V,V,V,S,V,V,V
0.26,V,V,S,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.29,V,V,I,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.22,V,V,I,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.00,V,V,S,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.23,V,V,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.03,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.04,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
