0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.05,S,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S
0.05,S,S,S,S,S,S,S,S,S,S,S,S,S,I,V,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,V,S,S,I,V,S,S,S
0.01,S,S,S,S,V,S,S,S,S,S,V,S,S,I,V,S,S,S
0.01,I,S,S,S,V,S,S,S,S,S,V,S,S,I,V,S,S,S
0.03,I,S,S,S,V,S,S,S,S,S,V,S,S,I,V,S,S,V
0.01,I,S,S,S,V,S,S,I,S,S,V,S,S,I,V,S,S,V
0.11,I,S,S,V,V,S,S,I,S,S,V,S,S,I,V,S,S,V
0.09,I,S,S,V,V,S,S,I,S,S,V,S,V,I,V,S,S,V
0.05,I,S,S,V,V,S,S,S,S,S,V,S,V,I,V,S,S,V
0.01,I,S,S,V,V,S,S,S,S,S,V,S,V,I,V,S,V,V
0.10,I,S,S,V,V,S,S,S,S,S,V,V,V,I,V,S,V,V
0.05,I,S,S,V,V,V,S,S,S,S,V,V,V,I,V,S,V,V
0.06,I,S,S,V,V,V,S,S,S,S,V,V,V,I,V,V,V,V
0.06,I,V,S,V,V,V,S,S,S,S,V,V,V,I,V,V,V,V
0.04,I,V,S,V,V,V,V,S,S,S,V,V,V,I,V,V,V,V
0.43,I,V,S,V,V,V,V,S,V,S,V,V,V,I,V,V,V,V
0.01,I,V,S,V,V,V,V,S,V,V,V,V,V,I,V,V,V,V
0.09,S,V,S,V,V,V,V,S,V,V,V,V,V,I,V,V,V,V
0.14,S,V,I,V,V,V,V,S,V,V,V,V,V,I,V,V,V,V
0.21,S,V,I,V,V,V,V,S,V,V,V,V,V,S,V,V,V,V
0.38,S,V,I,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.25,S,V,S,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.82,S,V,S,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
1.70,S,V,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.19,S,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
1.02,I,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.13,S,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.37,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
0.16,V,V,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V,V
0.74,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V
1.31,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
