0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S
0.01,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,S,S,S
0.07,S,S,S,S,S,S,S,S,V,S,S,S,V,V,S,S,S,S
0.08,S,S,S,S,S,S,V,S,V,S,S,S,V,V,S,S,S,S
0.02,S,S,S,S,S,V,V,S,V,S,S,S,V,V,S,S,S,S
0.10,S,S,S,V,S,V,V,S,V,S,S,S,V,V,S,S,S,S
0.07,S,S,S,V,S,V,V,S,V,V,S,S,V,V,S,S,S,S
0.01,S,S,S,V,V,V,V,S,V,V,S,S,V,V,S,S,S,S
0.16,S,S,V,V,V,V,V,S,V,V,S,S,V,V,S,S,S,S
0.04,S,S,V,V,V,V,V,S,V,V,V,S,V,V,S,S,S,S
0.10,S,S,V,V,V,V,V,S,V,V,V,S,V,V,S,S,V,S
0.06,S,S,V,V,V,V,V,S,V,V,V,S,V,V,S,V,V,S
0.06,S,S,V,V,V,V,V,S,V,V,V,V,V,V,S,V,V,S
0.18,S,V,V,V,V,V,V,S,V,V,V,V,V,V,S,V,V,S
0.24,S,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S
0.25,S,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,I
0.15,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,I
1.11,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,S
0.11,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.19,I,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.44,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.03,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
