0,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.12,S,S,S,S,S,S,S,S,I,S
0.11,S,V,S,S,S,S,S,S,I,S
0.05,S,V,S,S,S,S,S,S,D,S
0.08,V,V,S,S,S,S,S,S,D,S
0.07,V,V,S,S,S,S,S,S,D,V
0.04,V,V,S,S,S,I,S,S,D,V
0.05,V,V,S,S,S,I,S,I,D,V
0.00,V,V,S,S,S,I,S,D,D,V
0.01,V,V,S,S,S,D,S,D,D,V
1.60,V,V,V,S,S,D,S,D,D,V
0.38,V,V,V,S,S,D,I,D,D,V
0.04,V,V,V,S,S,D,D,D,D,V
0.44,V,V,V,S,V,D,D,D,D,V
4.70,V,V,V,V,V,D,D,D,D,V
