0,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S
0.09,S,V,S,S,S,S,S,S,S,S
0.13,S,V,S,S,S,S,I,S,S,S
0.02,S,V,S,S,S,S,D,S,S,S
0.17,S,V,S,S,S,S,D,I,S,S
0.05,S,V,S,S,S,S,D,D,S,S
0.26,S,V,S,S,S,I,D,D,S,S
0.02,S,V,S,S,S,D,D,D,S,S
0.05,S,V,S,S,S,D,D,D,S,I
0.00,S,V,S,S,S,D,D,D,S,D
0.14,S,V,I,S,S,D,D,D,S,D
0.06,I,V,I,S,S,D,D,D,S,D
0.04,I,V,I,S,V,D,D,D,S,D
0.01,I,V,D,S,V,D,D,D,S,D
0.08,D,V,D,S,V,D,D,D,S,D
1.01,D,V,D,I,V,D,D,D,S,D
0.03,D,V,D,D,V,D,D,D,S,D
3.29,D,V,D,D,V,D,D,D,V,D
