0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.12,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S
0.29,S,S,S,V,S,S,V,S,V,S,S,S,S,S,S,S,S,S
0.18,S,S,S,V,S,S,V,S,V,S,S,V,S,S,S,S,S,S
0.01,V,S,S,V,S,S,V,S,V,S,S,V,S,S,S,S,S,S
0.01,V,S,S,V,S,S,V,S,V,S,S,V,S,S,S,V,S,S
0.12,V,V,S,V,S,S,V,S,V,S,S,V,S,S,S,V,S,S
0.03,V,V,S,V,S,S,V,S,V,S,S,V,S,S,V,V,S,S
0.09,V,V,S,V,S,S,V,S,V,S,S,V,V,S,V,V,S,S
0.03,V,V,S,V,S,S,V,S,V,S,V,V,V,S,V,V,S,S
0.20,V,V,S,V,S,V,V,S,V,S,V,V,V,S,V,V,S,S
0.02,V,V,I,V,S,V,V,S,V,S,V,V,V,S,V,V,S,S
0.15,V,V,I,V,S,V,V,V,V,S,V,V,V,S,V,V,S,S
0.12,V,V,I,V,S,V,V,V,V,V,V,V,V,S,V,V,S,S
0.00,V,V,S,V,S,V,V,V,V,V,V,V,V,S,V,V,S,S
0.03,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,S,S
0.37,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,S,V
0.06,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,S,V
0.26,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,I,V
0.00,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,I,V
0.38,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V
2.59,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,I,V
0.38,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V
0.64,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
