0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S
0.08,S,S,V,S,S,S,V,S,S,S,V,S,S,S,S,S,S,S
0.02,S,S,V,S,S,S,V,S,S,S,V,S,S,S,S,S,I,S
0.07,S,S,V,S,V,S,V,S,S,S,V,S,S,S,S,S,I,S
0.08,S,S,V,S,V,S,V,S,S,S,V,S,S,S,S,S,I,V
0.05,S,S,V,S,V,S,V,S,S,S,V,S,S,S,S,V,I,V
0.03,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,V,I,V
0.04,S,S,V,V,V,S,V,V,S,S,V,S,S,S,S,V,I,V
0.12,S,S,V,V,V,S,V,V,S,S,V,S,V,S,S,V,I,V
0.04,S,S,V,V,V,S,V,V,I,S,V,S,V,S,S,V,I,V
0.09,S,S,V,V,V,S,V,V,I,S,V,S,V,S,S,V,S,V
0.11,S,V,V,V,V,S,V,V,I,S,V,S,V,S,S,V,S,V
0.03,S,V,V,V,V,S,V,V,I,V,V,S,V,S,S,V,S,V
0.08,S,V,V,V,V,S,V,V,I,V,V,S,V,V,S,V,S,V
0.12,S,V,V,V,V,S,V,V,I,V,V,S,V,V,S,V,V,V
0.27,S,V,V,V,V,S,V,V,S,V,V,S,V,V,S,V,V,V
0.03,S,V,V,V,V,S,V,V,S,V,V,V,V,V,S,V,V,V
0.36,S,V,V,V,V,S,V,V,V,V,V,V,V,V,S,V,V,V
0.18,S,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V
0.47,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
4.60,I,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1.33,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.66,I,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.08,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2.09,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
