0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S
0.07,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S
0.01,V,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S
0.09,V,S,S,V,S,S,S,S,S,S,S,V,S,S,S,V,S,S
0.08,V,S,S,V,S,S,S,V,S,S,S,V,S,S,S,V,S,S
0.01,V,S,S,V,V,S,S,V,S,S,S,V,S,S,S,V,S,S
0.00,V,S,S,V,V,S,S,V,S,S,S,V,S,V,S,V,S,S
0.22,V,S,S,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S
0.03,V,V,S,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S
0.08,V,V,S,V,V,V,S,V,S,S,S,V,S,V,S,V,V,S
0.04,V,V,S,V,V,V,S,V,S,S,V,V,S,V,S,V,V,S
0.02,V,V,S,V,V,V,V,V,S,S,V,V,S,V,S,V,V,S
0.04,V,V,S,V,V,V,V,V,S,S,V,V,S,V,S,V,V,V
0.02,V,V,I,V,V,V,V,V,S,S,V,V,S,V,S,V,V,V
0.02,V,V,I,V,V,V,V,V,I,S,V,V,S,V,S,V,V,V
0.32,V,V,I,V,V,V,V,V,I,S,V,V,V,V,S,V,V,V
0.24,V,V,I,V,V,V,V,V,S,S,V,V,V,V,S,V,V,V
0.03,V,V,I,V,V,V,V,V,V,S,V,V,V,V,S,V,V,V
0.05,V,V,S,V,V,V,V,V,V,S,V,V,V,V,S,V,V,V
0.05,V,V,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V
0.11,V,V,S,V,V,V,V,V,V,V,V,V,V,V,I,V,V,V
0.16,V,V,V,V,V,V,V,V,V,V,V,V,V,V,I,V,V,V
0.29,V,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V
0.65,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
