0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.00,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S
0.05,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,S,S,S
0.05,S,S,V,S,S,V,S,S,V,S,S,S,S,V,S,S,S,S
0.10,S,S,V,S,S,V,S,S,V,S,S,S,S,V,S,S,S,I
0.00,S,S,V,S,S,V,S,S,V,S,S,S,V,V,S,S,S,I
0.08,S,S,V,S,S,V,I,S,V,S,S,S,V,V,S,S,S,I
0.08,S,S,V,S,S,V,I,S,V,S,S,S,V,V,V,S,S,I
0.03,S,V,V,S,S,V,I,S,V,S,S,S,V,V,V,S,S,I
0.21,S,V,V,V,S,V,I,S,V,S,S,S,V,V,V,S,S,I
0.02,S,V,V,V,S,V,I,S,V,I,S,S,V,V,V,S,S,I
0.13,S,V,V,V,S,V,I,S,V,I,S,S,V,V,V,S,S,S
0.00,S,V,V,V,S,V,I,S,V,S,S,S,V,V,V,S,S,S
0.15,S,V,V,V,S,V,I,S,V,S,S,S,V,V,V,S,V,S
0.10,S,V,V,V,S,V,I,V,V,S,S,S,V,V,V,S,V,S
0.30,S,V,V,V,S,V,I,V,V,S,S,V,V,V,V,S,V,S
0.10,V,V,V,V,S,V,I,V,V,S,S,V,V,V,V,S,V,S
0.21,V,V,V,V,S,V,S,V,V,S,S,V,V,V,V,S,V,S
0.02,V,V,V,V,S,V,S,V,V,I,S,V,V,V,V,S,V,S
0.39,V,V,V,V,S,V,V,V,V,I,S,V,V,V,V,S,V,S
0.07,V,V,V,V,S,V,V,V,V,I,S,V,V,V,V,S,V,V
0.03,V,V,V,V,S,V,V,V,V,I,I,V,V,V,V,S,V,V
0.04,V,V,V,V,S,V,V,V,V,I,S,V,V,V,V,S,V,V
0.54,V,V,V,V,S,V,V,V,V,I,S,V,V,V,V,V,V,V
0.47,V,V,V,V,S,V,V,V,V,I,V,V,V,V,V,V,V,V
0.22,V,V,V,V,S,V,V,V,V,S,V,V,V,V,V,V,V,V
0.26,V,V,V,V,I,V,V,V,V,S,V,V,V,V,V,V,V,V
0.10,V,V,V,V,S,V,V,V,V,S,V,V,V,V,V,V,V,V
0.44,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V
0.51,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
