0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.05,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S
0.13,S,S,S,V,V,V,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,V,V,V,S,S,S,S,S,S,I,S,S,S,S,S
0.09,S,S,S,V,V,V,S,S,S,S,S,S,I,S,S,V,S,S
0.05,S,S,S,V,V,V,S,S,S,S,S,V,I,S,S,V,S,S
0.02,S,S,S,V,V,V,S,S,S,S,S,V,I,S,S,V,S,V
0.04,S,S,S,V,V,V,S,S,S,S,S,V,I,S,V,V,S,V
0.03,S,S,S,V,V,V,V,S,S,S,S,V,I,S,V,V,S,V
0.07,S,S,S,V,V,V,V,S,S,S,S,V,S,S,V,V,S,V
0.22,V,S,S,V,V,V,V,S,S,S,S,V,S,S,V,V,S,V
0.20,V,S,V,V,V,V,V,S,S,S,S,V,S,S,V,V,S,V
0.01,V,S,V,V,V,V,V,S,S,V,S,V,S,S,V,V,S,V
0.02,V,S,V,V,V,V,V,I,S,V,S,V,S,S,V,V,S,V
0.10,V,S,V,V,V,V,V,I,S,V,S,V,V,S,V,V,S,V
0.36,V,S,V,V,V,V,V,I,S,V,V,V,V,S,V,V,S,V
0.19,V,S,V,V,V,V,V,S,S,V,V,V,V,S,V,V,S,V
0.29,V,I,V,V,V,V,V,S,S,V,V,V,V,S,V,V,S,V
0.01,V,I,V,V,V,V,V,V,S,V,V,V,V,S,V,V,S,V
0.01,V,I,V,V,V,V,V,V,S,V,V,V,V,V,V,V,S,V
1.20,V,S,V,V,V,V,V,V,S,V,V,V,V,V,V,V,S,V
0.72,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,S,V
2.72,V,V,V,V,V,V,V,V,I,V,V,V,V,V,V,V,S,V
1.97,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,S,V
0.12,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,I,V
1.66,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,S,V
0.10,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V
0.96,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
