0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S
0.03,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S
0.05,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,V,S,S,S,S,S,S
0.00,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,V,S,S,S,I,S,S
0.01,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S,V,S,S,S,I,S,S
0.14,S,V,S,S,S,V,S,V,S,S,S,S,V,S,S,V,S,S,S,I,S,S
0.03,S,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,S,S,S,I,S,S
0.02,S,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,I,S,S,I,S,S
0.02,V,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,I,S,S,I,S,S
0.15,V,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,I,S,I,I,S,S
0.03,V,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,I,S,I,I,V,S
0.12,V,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,S,S,I,I,V,S
0.00,V,V,S,S,S,V,V,V,S,S,S,S,V,S,S,V,S,S,I,I,V,V
0.09,V,V,S,S,S,V,V,V,S,S,S,S,V,V,S,V,S,S,I,I,V,V
0.04,V,V,S,S,S,V,V,V,S,S,S,S,V,V,S,V,V,S,I,I,V,V
0.06,V,V,S,S,S,V,V,V,S,S,V,S,V,V,S,V,V,S,I,I,V,V
0.03,V,V,S,S,S,V,V,V,S,S,V,S,V,V,S,V,V,I,I,I,V,V
0.11,V,V,I,S,S,V,V,V,S,S,V,S,V,V,S,V,V,I,I,I,V,V
0.00,V,V,I,S,S,V,V,V,S,S,V,I,V,V,S,V,V,I,I,I,V,V
0.25,V,V,I,V,S,V,V,V,S,S,V,I,V,V,S,V,V,I,I,I,V,V
0.26,V,V,I,V,S,V,V,V,S,S,V,I,V,V,V,V,V,I,I,I,V,V
0.16,V,V,I,V,V,V,V,V,S,S,V,I,V,V,V,V,V,I,I,I,V,V
0.02,V,V,I,V,V,V,V,V,I,S,V,I,V,V,V,V,V,I,I,I,V,V
0.08,V,V,I,V,V,V,V,V,I,S,V,I,V,V,V,V,V,I,S,I,V,V
0.09,V,V,I,V,V,V,V,V,I,S,V,I,V,V,V,V,V,S,S,I,V,V
0.07,V,V,I,V,V,V,V,V,I,I,V,I,V,V,V,V,V,S,S,I,V,V
0.01,V,V,I,V,V,V,V,V,I,I,V,I,V,V,V,V,V,S,V,I,V,V
0.13,V,V,I,V,V,V,V,V,I,S,V,I,V,V,V,V,V,S,V,I,V,V
0.03,V,V,I,V,V,V,V,V,I,V,V,I,V,V,V,V,V,S,V,I,V,V
0.10,V,V,I,V,V,V,V,V,I,V,V,I,V,V,V,V,V,V,V,I,V,V
0.21,V,V,I,V,V,V,V,V,I,V,V,I,V,V,V,V,V,V,V,S,V,V
0.19,V,V,I,V,V,V,V,V,I,V,V,I,V,V,V,V,V,V,V,V,V,V
0.19,V,V,I,V,V,V,V,V,S,V,V,I,V,V,V,V,V,V,V,V,V,V
0.13,V,V,S,V,V,V,V,V,S,V,V,I,V,V,V,V,V,V,V,V,V,V
0.07,V,V,S,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,V,V,V,V
0.34,V,V,S,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V
0.27,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.81,V,V,I,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.40,V,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.34,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
