0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S
0.00,S,S,S,V,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S
0.07,S,S,S,V,S,S,S,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S
0.01,S,S,S,V,S,S,I,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S
0.02,S,S,S,V,S,S,I,S,S,V,S,V,S,S,S,V,V,S,S,S,S,S
0.03,S,S,S,V,S,S,I,S,S,V,S,V,S,S,S,V,V,S,S,S,S,V
0.08,S,V,S,V,S,S,I,S,S,V,S,V,S,S,S,V,V,S,S,S,S,V
0.04,S,V,S,V,S,S,I,S,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.04,S,V,S,V,S,V,I,S,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.00,S,V,S,V,V,V,I,S,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.05,S,V,S,V,V,V,S,S,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.04,V,V,S,V,V,V,S,S,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.06,V,V,S,V,V,V,S,V,S,V,V,V,S,S,S,V,V,S,S,S,S,V
0.02,V,V,S,V,V,V,S,V,V,V,V,V,S,S,S,V,V,S,S,S,S,V
0.03,V,V,S,V,V,V,S,V,V,V,V,V,S,V,S,V,V,S,S,S,S,V
0.20,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,V,S,S,S,S,V
0.04,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,V,S,V,S,S,V
0.45,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,V,S,V,S,I,V
0.46,V,V,S,V,V,V,V,V,V,V,V,V,S,V,V,V,V,S,V,S,I,V
0.08,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,S,V,S,I,V
0.27,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,S,V,I,I,V
0.14,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,S,V,S,I,V
0.07,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,S,V,V,I,V
1.03,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,I,V,V,I,V
0.09,V,V,S,V,V,V,V,V,V,V,V,V,S,V,V,V,V,I,V,V,I,V
0.24,V,V,I,V,V,V,V,V,V,V,V,V,S,V,V,V,V,I,V,V,I,V
0.07,V,V,I,V,V,V,V,V,V,V,V,V,S,V,V,V,V,I,V,V,S,V
0.15,V,V,I,V,V,V,V,V,V,V,V,V,S,V,V,V,V,I,V,V,V,V
0.08,V,V,S,V,V,V,V,V,V,V,V,V,S,V,V,V,V,I,V,V,V,V
0.51,V,V,S,V,V,V,V,V,V,V,V,V,S,V,V,V,V,S,V,V,V,V
0.25,V,V,S,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V
0.20,V,V,S,V,V,V,V,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V
0.02,V,V,V,V,V,V,V,V,V,V,V,V,I,V,V,V,V,V,V,V,V,V
0.34,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V
0.12,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
